,n,gen_period,ps,p,successful,total,successful_0,total_0,successful_1,total_1,successful_2,total_2,successful_3,total_3,successful_4,total_4,successful_5,total_5,successful_6,total_6,successful_7,total_7,successful_8,total_8,successful_9,total_9,successful_10,total_10,successful_11,total_11,successful_12,total_12,successful_13,total_13,successful_14,total_14,successful_15,total_15,successful_16,total_16,successful_17,total_17,successful_18,total_18,successful_19,total_19,successful_20,total_20,successful_21,total_21,successful_22,total_22,successful_23,total_23,successful_24,total_24,successful_25,total_25,successful_26,total_26,successful_27,total_27,successful_28,total_28,successful_29,total_29,successful_30,total_30,successful_31,total_31,successful_32,total_32,successful_33,total_33,successful_34,total_34,successful_35,total_35,successful_36,total_36,successful_37,total_37,successful_38,total_38,successful_39,total_39,successful_40,total_40,successful_41,total_41,successful_42,total_42,successful_43,total_43,successful_44,total_44,successful_45,total_45,successful_46,total_46,successful_47,total_47,successful_48,total_48,successful_49,total_49,successful_50,total_50,successful_51,total_51,successful_52,total_52,successful_53,total_53,successful_54,total_54,successful_55,total_55,successful_56,total_56,successful_57,total_57,successful_58,total_58,successful_59,total_59,successful_60,total_60,successful_61,total_61,successful_62,total_62,successful_63,total_63,successful_64,total_64,successful_65,total_65,successful_66,total_66,successful_67,total_67,successful_68,total_68,successful_69,total_69,successful_70,total_70,successful_71,total_71,successful_72,total_72,successful_73,total_73,successful_74,total_74,successful_75,total_75,successful_76,total_76,successful_77,total_77,successful_78,total_78,successful_79,total_79,successful_80,total_80,successful_81,total_81,successful_82,total_82,successful_83,total_83,successful_84,total_84,successful_85,total_85,successful_86,total_86,successful_87,total_87,successful_88,total_88,successful_89,total_89,successful_90,total_90,successful_91,total_91,successful_92,total_92,successful_93,total_93,successful_94,total_94,successful_95,total_95,successful_96,total_96,successful_97,total_97,successful_98,total_98,successful_99,total_99
164,40,5,1,0.2,9772.6,80000.0,77.6,2000.0,688.2,2000.0,872.8,2000.0,253.8,2000.0,220.4,2000.0,29.0,2000.0,86.0,2000.0,640.2,2000.0,302.2,2000.0,22.0,2000.0,25.2,2000.0,652.4,2000.0,89.0,2000.0,434.0,2000.0,267.6,2000.0,262.2,2000.0,115.6,2000.0,79.6,2000.0,51.4,2000.0,319.2,2000.0,759.0,2000.0,379.0,2000.0,123.6,2000.0,358.6,2000.0,207.4,2000.0,241.2,2000.0,179.8,2000.0,412.2,2000.0,103.0,2000.0,121.0,2000.0,101.6,2000.0,73.6,2000.0,105.6,2000.0,189.2,2000.0,368.0,2000.0,137.2,2000.0,64.2,2000.0,177.8,2000.0,149.0,2000.0,33.2,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,40,5,1,0.1,9829.6,80000.0,231.0,2000.0,100.6,2000.0,0.8,2000.0,125.2,2000.0,429.0,2000.0,3.0,2000.0,229.2,2000.0,40.6,2000.0,477.6,2000.0,71.0,2000.0,38.8,2000.0,504.6,2000.0,443.8,2000.0,383.4,2000.0,296.4,2000.0,595.4,2000.0,484.6,2000.0,21.8,2000.0,197.0,2000.0,280.0,2000.0,308.2,2000.0,3.8,2000.0,109.0,2000.0,199.0,2000.0,239.4,2000.0,55.0,2000.0,23.2,2000.0,723.0,2000.0,861.4,2000.0,21.8,2000.0,356.4,2000.0,68.8,2000.0,106.8,2000.0,37.4,2000.0,519.4,2000.0,33.8,2000.0,344.2,2000.0,165.2,2000.0,587.2,2000.0,112.8,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,40,5,1,0.01,9884.6,80000.0,216.0,2000.0,130.0,2000.0,112.8,2000.0,558.4,2000.0,162.6,2000.0,6.0,2000.0,12.4,2000.0,452.0,2000.0,66.0,2000.0,486.0,2000.0,634.2,2000.0,653.6,2000.0,98.6,2000.0,27.6,2000.0,1.2,2000.0,651.6,2000.0,356.2,2000.0,279.0,2000.0,437.4,2000.0,56.8,2000.0,669.2,2000.0,159.6,2000.0,82.4,2000.0,122.6,2000.0,474.2,2000.0,342.6,2000.0,106.8,2000.0,517.2,2000.0,293.4,2000.0,83.2,2000.0,15.2,2000.0,461.8,2000.0,320.8,2000.0,56.6,2000.0,25.6,2000.0,174.6,2000.0,380.4,2000.0,9.0,2000.0,88.6,2000.0,102.4,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,40,5,1,0.001,9442.8,80000.0,69.8,2000.0,545.4,2000.0,0.0,2000.0,390.4,2000.0,461.4,2000.0,0.0,2000.0,728.0,2000.0,283.0,2000.0,396.8,2000.0,137.6,2000.0,228.8,2000.0,293.2,2000.0,168.4,2000.0,302.8,2000.0,571.2,2000.0,74.4,2000.0,0.0,2000.0,350.0,2000.0,605.6,2000.0,250.8,2000.0,2.6,2000.0,6.8,2000.0,240.6,2000.0,478.0,2000.0,216.4,2000.0,111.6,2000.0,118.0,2000.0,29.4,2000.0,432.2,2000.0,656.4,2000.0,92.6,2000.0,10.8,2000.0,37.6,2000.0,368.8,2000.0,0.0,2000.0,86.2,2000.0,306.2,2000.0,273.2,2000.0,25.0,2000.0,92.8,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,40,10,1,1.0,9541.8,40000.0,86.8,1000.0,505.0,1000.0,138.4,1000.0,325.6,1000.0,282.0,1000.0,247.2,1000.0,256.4,1000.0,128.2,1000.0,388.4,1000.0,446.4,1000.0,219.2,1000.0,406.0,1000.0,107.8,1000.0,509.8,1000.0,103.8,1000.0,112.4,1000.0,194.6,1000.0,256.8,1000.0,110.8,1000.0,327.2,1000.0,179.2,1000.0,284.6,1000.0,185.2,1000.0,283.4,1000.0,182.2,1000.0,199.2,1000.0,157.4,1000.0,285.6,1000.0,163.8,1000.0,400.0,1000.0,5.4,1000.0,71.0,1000.0,298.2,1000.0,187.0,1000.0,390.2,1000.0,474.2,1000.0,267.6,1000.0,233.8,1000.0,61.0,1000.0,80.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,40,10,1,0.9,9509.4,40000.0,316.2,1000.0,232.2,1000.0,38.2,1000.0,217.6,1000.0,166.6,1000.0,171.8,1000.0,484.8,1000.0,155.4,1000.0,225.8,1000.0,85.6,1000.0,131.8,1000.0,246.4,1000.0,252.0,1000.0,4.2,1000.0,236.4,1000.0,170.4,1000.0,206.6,1000.0,366.2,1000.0,236.6,1000.0,453.8,1000.0,226.4,1000.0,211.0,1000.0,418.6,1000.0,287.6,1000.0,103.4,1000.0,277.2,1000.0,371.4,1000.0,180.6,1000.0,379.2,1000.0,135.4,1000.0,176.8,1000.0,472.0,1000.0,493.4,1000.0,329.6,1000.0,67.6,1000.0,94.4,1000.0,362.2,1000.0,165.0,1000.0,143.0,1000.0,216.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,40,10,1,0.75,9567.8,40000.0,8.2,1000.0,455.2,1000.0,297.8,1000.0,192.4,1000.0,178.8,1000.0,441.6,1000.0,205.8,1000.0,352.2,1000.0,66.4,1000.0,305.2,1000.0,313.8,1000.0,148.0,1000.0,365.0,1000.0,254.4,1000.0,141.0,1000.0,422.8,1000.0,128.0,1000.0,268.6,1000.0,244.2,1000.0,74.2,1000.0,209.2,1000.0,164.0,1000.0,350.0,1000.0,188.0,1000.0,506.6,1000.0,352.8,1000.0,408.2,1000.0,284.2,1000.0,247.8,1000.0,34.4,1000.0,204.6,1000.0,114.8,1000.0,155.2,1000.0,38.8,1000.0,250.8,1000.0,641.8,1000.0,139.8,1000.0,220.2,1000.0,110.0,1000.0,83.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,40,10,1,0.5,9586.8,40000.0,507.4,1000.0,28.2,1000.0,106.2,1000.0,260.0,1000.0,47.8,1000.0,147.2,1000.0,290.0,1000.0,19.4,1000.0,282.0,1000.0,408.4,1000.0,156.6,1000.0,500.8,1000.0,279.4,1000.0,62.8,1000.0,146.6,1000.0,449.2,1000.0,224.4,1000.0,104.4,1000.0,240.6,1000.0,228.0,1000.0,279.6,1000.0,325.8,1000.0,304.4,1000.0,328.4,1000.0,274.4,1000.0,149.4,1000.0,247.6,1000.0,235.8,1000.0,273.4,1000.0,71.4,1000.0,213.6,1000.0,348.8,1000.0,371.6,1000.0,296.8,1000.0,153.4,1000.0,0.6,1000.0,417.8,1000.0,26.0,1000.0,283.4,1000.0,495.2,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,40,10,1,0.2,9584.0,40000.0,574.0,1000.0,136.6,1000.0,322.6,1000.0,307.0,1000.0,193.8,1000.0,405.0,1000.0,96.4,1000.0,424.2,1000.0,113.6,1000.0,311.6,1000.0,253.8,1000.0,251.4,1000.0,541.0,1000.0,273.8,1000.0,208.0,1000.0,104.2,1000.0,229.8,1000.0,172.6,1000.0,244.2,1000.0,97.2,1000.0,215.8,1000.0,253.2,1000.0,275.6,1000.0,165.8,1000.0,239.0,1000.0,326.6,1000.0,232.6,1000.0,40.4,1000.0,73.0,1000.0,252.0,1000.0,253.4,1000.0,86.8,1000.0,67.8,1000.0,78.2,1000.0,388.2,1000.0,364.6,1000.0,291.0,1000.0,241.0,1000.0,279.2,1000.0,199.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,40,10,1,0.1,9666.0,40000.0,210.4,1000.0,188.2,1000.0,397.4,1000.0,228.8,1000.0,198.6,1000.0,98.8,1000.0,202.4,1000.0,347.0,1000.0,398.4,1000.0,402.2,1000.0,224.2,1000.0,399.4,1000.0,215.6,1000.0,234.4,1000.0,107.0,1000.0,314.4,1000.0,283.2,1000.0,50.8,1000.0,392.4,1000.0,103.8,1000.0,271.0,1000.0,248.8,1000.0,165.6,1000.0,182.2,1000.0,128.4,1000.0,51.2,1000.0,150.6,1000.0,377.6,1000.0,249.8,1000.0,265.2,1000.0,125.8,1000.0,21.2,1000.0,23.4,1000.0,473.2,1000.0,420.0,1000.0,107.0,1000.0,421.2,1000.0,282.4,1000.0,403.6,1000.0,300.4,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,40,10,1,0.01,9752.0,40000.0,181.2,1000.0,301.4,1000.0,406.6,1000.0,247.0,1000.0,170.0,1000.0,231.8,1000.0,322.0,1000.0,138.2,1000.0,192.0,1000.0,68.8,1000.0,279.6,1000.0,128.6,1000.0,296.8,1000.0,117.8,1000.0,210.8,1000.0,271.6,1000.0,159.8,1000.0,315.4,1000.0,307.2,1000.0,309.2,1000.0,219.8,1000.0,187.4,1000.0,529.0,1000.0,411.8,1000.0,159.0,1000.0,306.6,1000.0,114.4,1000.0,115.0,1000.0,140.8,1000.0,110.4,1000.0,52.6,1000.0,210.6,1000.0,343.8,1000.0,80.4,1000.0,551.6,1000.0,231.4,1000.0,312.8,1000.0,394.8,1000.0,387.4,1000.0,236.6,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,40,10,1,0.001,8968.8,40000.0,100.6,1000.0,155.0,1000.0,412.6,1000.0,304.4,1000.0,133.4,1000.0,93.8,1000.0,206.2,1000.0,110.4,1000.0,363.6,1000.0,354.2,1000.0,126.6,1000.0,165.6,1000.0,211.8,1000.0,199.4,1000.0,245.0,1000.0,81.6,1000.0,344.0,1000.0,139.6,1000.0,249.6,1000.0,256.4,1000.0,151.6,1000.0,90.0,1000.0,203.2,1000.0,0.0,1000.0,680.0,1000.0,37.8,1000.0,411.0,1000.0,295.6,1000.0,150.6,1000.0,339.4,1000.0,84.6,1000.0,231.2,1000.0,193.2,1000.0,186.4,1000.0,448.4,1000.0,464.8,1000.0,160.2,1000.0,349.6,1000.0,169.8,1000.0,67.6,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,40,25,1,1.0,8715.4,16000.0,180.8,400.0,187.2,400.0,235.0,400.0,211.4,400.0,251.6,400.0,251.2,400.0,158.6,400.0,289.0,400.0,255.0,400.0,258.2,400.0,237.0,400.0,188.0,400.0,329.2,400.0,299.2,400.0,212.0,400.0,109.2,400.0,209.4,400.0,326.4,400.0,286.6,400.0,185.4,400.0,269.2,400.0,158.4,400.0,250.0,400.0,147.4,400.0,213.0,400.0,137.2,400.0,296.4,400.0,202.6,400.0,253.8,400.0,261.4,400.0,188.0,400.0,189.2,400.0,140.4,400.0,220.6,400.0,101.4,400.0,173.2,400.0,264.2,400.0,216.4,400.0,179.6,400.0,192.6,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,40,25,1,0.9,8819.8,16000.0,230.6,400.0,256.8,400.0,235.8,400.0,307.8,400.0,177.0,400.0,205.2,400.0,257.2,400.0,274.8,400.0,268.6,400.0,243.0,400.0,147.0,400.0,205.8,400.0,217.4,400.0,214.0,400.0,206.0,400.0,270.6,400.0,183.4,400.0,307.8,400.0,176.6,400.0,276.2,400.0,154.2,400.0,143.8,400.0,289.2,400.0,118.8,400.0,240.4,400.0,133.8,400.0,311.4,400.0,182.4,400.0,160.0,400.0,198.0,400.0,257.2,400.0,295.8,400.0,288.0,400.0,178.4,400.0,143.2,400.0,288.6,400.0,186.0,400.0,268.4,400.0,150.0,400.0,170.6,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,40,25,1,0.75,8851.4,16000.0,144.8,400.0,242.8,400.0,242.2,400.0,205.2,400.0,215.2,400.0,242.8,400.0,235.4,400.0,206.2,400.0,179.8,400.0,258.8,400.0,334.6,400.0,166.6,400.0,202.6,400.0,222.8,400.0,298.6,400.0,259.4,400.0,250.0,400.0,237.0,400.0,225.4,400.0,179.6,400.0,209.4,400.0,229.8,400.0,221.4,400.0,248.8,400.0,227.2,400.0,98.6,400.0,227.2,400.0,239.2,400.0,126.4,400.0,183.2,400.0,244.0,400.0,209.8,400.0,257.0,400.0,227.0,400.0,324.2,400.0,268.6,400.0,196.4,400.0,219.6,400.0,179.0,400.0,164.8,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,40,25,1,0.5,8860.4,16000.0,241.4,400.0,226.6,400.0,213.0,400.0,240.4,400.0,145.6,400.0,251.2,400.0,289.2,400.0,165.6,400.0,272.0,400.0,294.4,400.0,199.8,400.0,279.8,400.0,169.2,400.0,195.0,400.0,250.8,400.0,189.4,400.0,209.2,400.0,274.2,400.0,139.4,400.0,194.6,400.0,294.8,400.0,208.0,400.0,206.8,400.0,312.2,400.0,157.8,400.0,174.8,400.0,302.6,400.0,120.0,400.0,161.0,400.0,236.0,400.0,242.8,400.0,215.6,400.0,97.2,400.0,313.8,400.0,165.6,400.0,221.0,400.0,221.8,400.0,268.4,400.0,267.6,400.0,231.8,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,40,25,1,0.2,8884.0,16000.0,221.0,400.0,226.6,400.0,245.6,400.0,243.2,400.0,198.6,400.0,119.2,400.0,219.6,400.0,169.8,400.0,194.8,400.0,203.6,400.0,261.8,400.0,236.8,400.0,234.0,400.0,285.8,400.0,257.2,400.0,217.0,400.0,253.0,400.0,273.4,400.0,71.2,400.0,289.8,400.0,206.8,400.0,232.8,400.0,202.4,400.0,208.0,400.0,313.8,400.0,214.8,400.0,289.2,400.0,200.4,400.0,142.4,400.0,262.2,400.0,208.4,400.0,246.4,400.0,203.0,400.0,250.2,400.0,230.4,400.0,259.6,400.0,277.0,400.0,82.4,400.0,200.4,400.0,231.4,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,40,25,1,0.1,9054.4,16000.0,301.6,400.0,230.0,400.0,210.0,400.0,122.6,400.0,341.2,400.0,114.4,400.0,244.4,400.0,287.8,400.0,268.0,400.0,219.8,400.0,216.0,400.0,185.0,400.0,219.2,400.0,211.2,400.0,219.6,400.0,167.4,400.0,165.4,400.0,214.6,400.0,225.6,400.0,245.6,400.0,215.8,400.0,222.8,400.0,182.6,400.0,191.0,400.0,208.6,400.0,184.2,400.0,273.6,400.0,192.8,400.0,213.0,400.0,227.2,400.0,269.4,400.0,206.4,400.0,203.8,400.0,226.4,400.0,216.8,400.0,334.8,400.0,316.2,400.0,274.2,400.0,227.8,400.0,257.6,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,40,25,1,0.01,9323.4,16000.0,149.8,400.0,296.0,400.0,301.2,400.0,277.4,400.0,246.0,400.0,328.2,400.0,310.4,400.0,276.8,400.0,194.2,400.0,305.6,400.0,260.0,400.0,296.4,400.0,168.4,400.0,136.2,400.0,269.8,400.0,190.6,400.0,246.2,400.0,219.8,400.0,247.6,400.0,211.8,400.0,137.2,400.0,193.8,400.0,234.4,400.0,157.2,400.0,242.0,400.0,192.6,400.0,350.8,400.0,269.4,400.0,228.0,400.0,112.8,400.0,213.8,400.0,181.8,400.0,161.4,400.0,196.2,400.0,181.4,400.0,257.0,400.0,241.0,400.0,295.4,400.0,235.0,400.0,309.8,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,40,25,1,0.001,7557.8,16000.0,265.6,400.0,213.4,400.0,244.0,400.0,255.8,400.0,104.2,400.0,254.2,400.0,211.8,400.0,178.6,400.0,276.8,400.0,109.2,400.0,110.0,400.0,170.4,400.0,196.4,400.0,167.6,400.0,196.0,400.0,143.8,400.0,86.2,400.0,183.2,400.0,271.6,400.0,115.8,400.0,234.8,400.0,177.8,400.0,70.6,400.0,192.6,400.0,151.4,400.0,234.4,400.0,259.2,400.0,236.6,400.0,151.2,400.0,253.6,400.0,85.8,400.0,204.2,400.0,284.8,400.0,179.4,400.0,134.0,400.0,240.6,400.0,120.8,400.0,133.6,400.0,239.8,400.0,218.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,40,50,1,1.0,6929.8,8000.0,176.0,200.0,171.0,200.0,193.6,200.0,163.2,200.0,159.2,200.0,194.2,200.0,186.8,200.0,176.4,200.0,168.6,200.0,184.8,200.0,164.6,200.0,161.6,200.0,175.2,200.0,178.8,200.0,160.2,200.0,183.4,200.0,164.4,200.0,168.8,200.0,167.6,200.0,192.2,200.0,175.4,200.0,178.4,200.0,175.6,200.0,172.4,200.0,188.8,200.0,188.0,200.0,146.2,200.0,174.4,200.0,144.6,200.0,178.4,200.0,150.8,200.0,181.4,200.0,171.6,200.0,168.6,200.0,158.8,200.0,177.6,200.0,172.2,200.0,179.6,200.0,175.6,200.0,180.8,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,40,50,1,0.9,6921.8,8000.0,166.8,200.0,186.8,200.0,171.2,200.0,178.8,200.0,167.4,200.0,182.8,200.0,185.4,200.0,169.6,200.0,190.2,200.0,179.8,200.0,172.0,200.0,160.0,200.0,166.2,200.0,187.0,200.0,132.0,200.0,174.4,200.0,183.6,200.0,152.6,200.0,176.2,200.0,193.2,200.0,159.6,200.0,178.2,200.0,173.6,200.0,181.4,200.0,190.2,200.0,158.0,200.0,183.6,200.0,145.6,200.0,170.8,200.0,176.8,200.0,185.2,200.0,170.6,200.0,178.4,200.0,185.6,200.0,164.0,200.0,183.8,200.0,152.0,200.0,157.6,200.0,178.6,200.0,172.2,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,40,50,1,0.75,6939.4,8000.0,195.0,200.0,158.4,200.0,192.2,200.0,183.2,200.0,176.2,200.0,157.8,200.0,181.4,200.0,159.0,200.0,165.2,200.0,167.6,200.0,179.8,200.0,162.6,200.0,178.0,200.0,192.4,200.0,174.4,200.0,186.2,200.0,178.2,200.0,168.2,200.0,185.0,200.0,179.4,200.0,147.4,200.0,179.2,200.0,161.8,200.0,158.6,200.0,169.0,200.0,164.2,200.0,192.8,200.0,155.8,200.0,179.8,200.0,181.8,200.0,178.2,200.0,185.0,200.0,172.4,200.0,176.6,200.0,179.0,200.0,165.0,200.0,191.8,200.0,137.0,200.0,167.4,200.0,176.4,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,40,50,1,0.5,7006.4,8000.0,187.2,200.0,149.6,200.0,158.2,200.0,156.0,200.0,182.0,200.0,175.2,200.0,171.2,200.0,180.4,200.0,165.2,200.0,164.6,200.0,167.8,200.0,177.8,200.0,169.8,200.0,187.8,200.0,185.4,200.0,168.2,200.0,178.4,200.0,160.6,200.0,169.0,200.0,164.6,200.0,155.0,200.0,189.6,200.0,196.4,200.0,177.0,200.0,191.8,200.0,188.6,200.0,185.8,200.0,182.0,200.0,171.6,200.0,167.8,200.0,180.2,200.0,174.2,200.0,189.0,200.0,190.0,200.0,181.8,200.0,171.2,200.0,157.6,200.0,184.4,200.0,167.6,200.0,185.8,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,40,50,1,0.2,7065.6,8000.0,175.6,200.0,169.6,200.0,180.0,200.0,193.8,200.0,187.0,200.0,187.4,200.0,164.6,200.0,169.0,200.0,186.2,200.0,190.2,200.0,175.0,200.0,156.8,200.0,154.4,200.0,161.6,200.0,177.2,200.0,181.4,200.0,174.0,200.0,149.8,200.0,187.0,200.0,186.0,200.0,170.8,200.0,141.2,200.0,158.6,200.0,177.4,200.0,187.4,200.0,177.0,200.0,187.8,200.0,194.0,200.0,180.0,200.0,187.6,200.0,180.8,200.0,192.2,200.0,164.0,200.0,184.4,200.0,181.6,200.0,169.6,200.0,171.6,200.0,184.8,200.0,187.4,200.0,180.8,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,40,50,1,0.1,7305.4,8000.0,170.4,200.0,189.2,200.0,181.0,200.0,187.2,200.0,175.6,200.0,172.2,200.0,174.2,200.0,181.8,200.0,174.0,200.0,184.8,200.0,189.2,200.0,193.4,200.0,183.6,200.0,193.2,200.0,180.0,200.0,191.8,200.0,190.4,200.0,186.6,200.0,188.8,200.0,175.0,200.0,180.6,200.0,163.0,200.0,184.2,200.0,182.2,200.0,189.4,200.0,183.2,200.0,171.6,200.0,188.2,200.0,176.2,200.0,186.0,200.0,191.4,200.0,171.6,200.0,178.2,200.0,180.0,200.0,185.6,200.0,194.0,200.0,181.4,200.0,196.2,200.0,179.2,200.0,180.8,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,40,50,1,0.01,7459.2,8000.0,191.0,200.0,180.6,200.0,188.8,200.0,180.8,200.0,169.4,200.0,184.4,200.0,172.0,200.0,184.8,200.0,176.0,200.0,188.0,200.0,189.0,200.0,193.4,200.0,187.0,200.0,193.8,200.0,188.8,200.0,192.4,200.0,192.4,200.0,181.4,200.0,188.2,200.0,189.6,200.0,174.4,200.0,185.6,200.0,195.0,200.0,191.4,200.0,188.6,200.0,187.4,200.0,177.2,200.0,185.8,200.0,193.8,200.0,189.6,200.0,182.4,200.0,187.6,200.0,194.6,200.0,184.4,200.0,191.0,200.0,188.4,200.0,192.8,200.0,187.0,200.0,189.6,200.0,180.8,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
